site,sn,group,tid,unit,low,high,month,day,hour,minute,second,microsec,result,value,fail_msg
5,FN69193066LKTY25N,mag flat nbb,DMM PP_VDD_MAIN 8,V,4.4,4.7,05,12,05,41,47,831380,Pass,4.577137,
5,FN69193066LKTY25N,mag flat nbb,DELAY_100ms 9,ms,,,05,12,05,41,47,934185,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,DMM PP_VDD_MAIN 9,V,4.4,4.7,05,12,05,41,48,88381,Pass,4.577377,
5,FN69193066LKTY25N,mag flat nbb,DELAY_100ms 10,ms,,,05,12,05,41,48,191447,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,DMM PP_VDD_MAIN 10,V,4.4,4.7,05,12,05,41,48,345462,Pass,4.577268,
5,FN69193066LKTY25N,mag flat nbb,DELAY_100ms 11,ms,,,05,12,05,41,48,449188,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,DMM PP_VDD_MAIN 11,V,4.4,4.7,05,12,05,41,48,600284,Pass,4.577349,
5,FN69193066LKTY25N,mag flat nbb,DELAY_100ms 12,ms,,,05,12,05,41,48,703287,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,DMM PP_VDD_MAIN 12,V,4.4,4.7,05,12,05,41,48,855637,Pass,4.57731,
5,FN69193066LKTY25N,mag flat nbb,DELAY_100ms 13,ms,,,05,12,05,41,48,957871,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,DMM PP_VDD_MAIN 13,V,4.4,4.7,05,12,05,41,49,111278,Pass,4.577343,
5,FN69193066LKTY25N,mag flat nbb,DELAY_100ms 14,ms,,,05,12,05,41,49,212300,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,DMM PP_VDD_MAIN 14,V,4.4,4.7,05,12,05,41,49,361821,Pass,4.577383,
5,FN69193066LKTY25N,mag flat nbb,DELAY_100ms 15,ms,,,05,12,05,41,49,464886,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,DMM PP_VDD_MAIN 15,V,4.4,4.7,05,12,05,41,49,615536,Pass,4.577345,
5,FN69193066LKTY25N,mag flat nbb,DELAY_100ms 16,ms,,,05,12,05,41,49,717690,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,DETECT_:-),,,,05,12,05,41,53,269750,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,DIAGS_thermalmonitor,,,,05,12,05,41,53,284145,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,DELAY_100ms 17,ms,,,05,12,05,41,53,386565,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,DMM SNS_PP_VRECT,V,5,8,05,12,05,41,53,540317,Fail,3.696307,
5,FN69193066LKTY25N,mag flat nbb,DMM PP_VDD_MAIN 16,V,4.4,4.7,05,12,05,41,53,694903,Pass,4.576851,
5,FN69193066LKTY25N,mag flat nbb,DMM SYSTEM_TO_PMU_VBUS_DET_L,V,-0.1,0.5,05,12,05,41,53,848356,Pass,0.012489,
5,FN69193066LKTY25N,mag flat nbb,DMM DEBUG_TO_AOP_TESLA_DOCK_CONNECT,V,-0.1,0.1,05,12,05,41,53,993170,Pass,0.000117,
5,FN69193066LKTY25N,mag flat nbb,DIAGS_c26 0,,,,05,12,05,41,54,7293,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,PARSE cal_nbb_flat_mag_status,,,,05,12,05,41,54,10795,Pass,0x0900F7C0,
5,FN69193066LKTY25N,mag flat nbb,DIAGS_c26 1,,,,05,12,05,41,54,763991,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,SUPPLY_3.85V PP_BATT_VCC,V,3.84,3.86,05,12,05,41,54,917681,Pass,3.849771,
5,FN69193066LKTY25N,mag flat nbb,DELAY_500ms,ms,,,05,12,05,41,55,421822,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat buck,DIAGS_c26 0,,,,05,12,05,41,55,452444,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat buck,DIAGS_c26 1,,,,05,12,05,41,55,474893,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat buck,DIAGS_c26 2,,,,05,12,05,41,55,487807,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat buck,DIAGS_c26 3,,,,05,12,05,41,55,635616,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat buck,PARSE mag_adc_vmid_5.0,mV,4900,5100,05,12,05,41,55,640280,Pass,5000,
5,FN69193066LKTY25N,mag flat buck,DIAGS_c26 4,,,,05,12,05,41,55,653318,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat buck,DIAGS_c26 5,,,,05,12,05,41,55,799008,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat buck,PARSE mag_adc_vmid_4.5,mV,4400,4600,05,12,05,41,55,808091,Pass,4500,
5,FN69193066LKTY25N,mag flat comm setup,DIAGS_socgpio 0,,,,05,12,05,41,55,822749,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm setup,DIAGS_socgpio 1,,,,05,12,05,41,55,833894,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm setup,DELAY_100ms 0,ms,,,05,12,05,41,55,938142,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm setup,DIAGS_c26 0,ms,,,05,12,05,42,00,483901,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm setup,DELAY_100ms 1,ms,,,05,12,05,42,00,590383,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm setup,DIAGS_c26 1,,,,05,12,05,42,00,606938,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm setup,DIAGS_c26 2,,,,05,12,05,42,00,617641,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm setup,RELAY MAXWELL_MAX_DUTY_EN_H,,,,05,12,05,42,00,647699,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm setup,DISCONNECT SOL_SUPPLY_EN,,,,05,12,05,42,00,679550,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm setup,SOLADC SNS_PP_VRECT,,,,05,12,05,42,00,837520,Pass,0,
5,FN69193066LKTY25N,mag flat comm setup,DIAGS_c26 3,,,,05,12,05,42,00,867023,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm setup,DIAGS_c26 4,,,,05,12,05,42,00,880917,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm setup,DIAGS_c26 5,,,,05,12,05,42,00,893052,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm setup,PARSE mag_control_reg1,,,,05,12,05,42,00,908210,Pass,0x0003014D,
5,FN69193066LKTY25N,mag flat comm setup,CALC mag_control_reg1,,,,05,12,05,42,00,925996,Pass,196937,
5,FN69193066LKTY25N,mag flat comm setup,DIAGS_c26 6,,,,05,12,05,42,00,943892,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm pcap,DIAGS_c26 0,,,,05,12,05,42,00,960335,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm pcap,DIAGS_c26 1,,,,05,12,05,42,01,4378,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm pcap,DIAGS_c26 2,,,,05,12,05,42,01,54078,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm pcap,DIAGS_c26 3,,,,05,12,05,42,01,88711,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm pcap,CMD_ONLY,,,,05,12,05,42,01,114434,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm pcap,DELAY_500ms,ms,,,05,12,05,42,01,488958,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm pcap,SOLADC THDN,dB,,,05,12,05,42,02,291838,Pass,-23.66010657,
5,FN69193066LKTY25N,mag flat comm pcap,SOLADC AMP,V,,,05,12,05,42,02,313554,Pass,0.083671,
5,FN69193066LKTY25N,mag flat comm pcap,SOLADC FRE,Hz,980,1040,05,12,05,42,02,340314,Pass,1007.661458,
5,FN69193066LKTY25N,mag flat comm pcap,SOLADC RMS,V,,,05,12,05,42,02,437119,Pass,1.005163,
5,FN69193066LKTY25N,mag flat comm pcap,SOLADC VPP,V,,,05,12,05,42,02,608170,Pass,0.080716,
5,FN69193066LKTY25N,mag flat comm pcap,DETECT_:-),,,,05,12,05,42,03,358839,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm ncap,DIAGS_c26 0,,,,05,12,05,42,03,384144,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm ncap,DIAGS_c26 1,,,,05,12,05,42,03,412993,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm ncap,DIAGS_c26 2,,,,05,12,05,42,03,436989,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm ncap,DIAGS_c26 3,,,,05,12,05,42,03,447854,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm ncap,CMD_ONLY,,,,05,12,05,42,03,455661,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm ncap,DELAY_500ms,ms,,,05,12,05,42,03,919992,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm ncap,SOLADC THDN,dB,,,05,12,05,42,04,733866,Pass,-22.07063222,
5,FN69193066LKTY25N,mag flat comm ncap,SOLADC AMP,V,,,05,12,05,42,04,747776,Pass,0.091941,
5,FN69193066LKTY25N,mag flat comm ncap,SOLADC FRE,Hz,980,1040,05,12,05,42,04,763875,Pass,1007.644017,
5,FN69193066LKTY25N,mag flat comm ncap,SOLADC RMS,V,,,05,12,05,42,04,842327,Pass,1.009682,
5,FN69193066LKTY25N,mag flat comm ncap,SOLADC VPP,V,,,05,12,05,42,04,855901,Pass,0.090287,
5,FN69193066LKTY25N,mag flat comm ncap,DETECT_:-),,,,05,12,05,42,06,349650,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat comm teardown,DIAGS_c26,,,,05,12,05,42,06,366408,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,SOLADC DISCONNECT,,,,05,12,05,42,06,414323,Pass,0,
5,FN69193066LKTY25N,mag flat nbb,DISCONNECT MAXWELL_EN_H,,,,05,12,05,42,06,445099,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,LOOPBACK Y1 1,,,,05,12,05,42,06,502516,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,DISCONNECT SOL_SUPPLY_EN,,,,05,12,05,42,06,533413,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,SOLDAC DISCONNECT,,,,05,12,05,42,06,565078,Pass,--PASS--,
5,FN69193066LKTY25N,mag flat nbb,DISCONNECT SOLARIS_CHOOSE_CALLISTO_L,,,,05,12,05,42,06,596057,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep1,DIAGS_sep 0,,,,05,12,05,42,07,381792,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep1,DIAGS_sep 1,,,,05,12,05,42,07,434278,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep1,DIAGS_sep 2,,,,05,12,05,42,13,934259,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep1,DIAGS_sep 3,,,,05,12,05,42,14,153850,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep1,DELAY_6000ms,ms,,,05,12,05,42,20,156156,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep1,DIAGS_tristar,,,,05,12,05,42,20,170135,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep1,DIAGS_wfi,,,,05,12,05,42,20,190817,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep1,CMD_ONLY,,,,05,12,05,42,20,194206,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep1,DETECT_Event quiesce: Timer,,,,05,12,05,42,21,556244,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep1,DELAY_100ms,ms,,,05,12,05,42,21,659044,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep1,SYSTEM_CURRENT start,,,,05,12,05,42,21,835189,Pass,2019-05-12 05:42:21:658,
5,FN69193066LKTY25N,pmu sleep1,DMM PP_VDD_MAIN,mV,3800,3900,05,12,05,42,22,4895,Pass,3849.787964,
5,FN69193066LKTY25N,pmu sleep1,DMM PPVDD_MAIN_SLEEP3_SW4,mV,-5,5,05,12,05,42,22,169584,Pass,0.165531,
5,FN69193066LKTY25N,pmu sleep1,DMM PP_VDD_MAIN_DISP_BOOST_SW,mV,3800,3900,05,12,05,42,22,331869,Pass,3849.797501,
5,FN69193066LKTY25N,pmu sleep1,DMM PP0V6_AWAKE_BUCK0,mV,-5,5,05,12,05,42,22,474313,Pass,0.178049,
5,FN69193066LKTY25N,pmu sleep1,DMM PP0V715_SLEEP2_BUCK1,mV,776.75,810.75,05,12,05,42,22,615284,Pass,789.032354,
5,FN69193066LKTY25N,pmu sleep1,DMM PP1V1_SLEEP2_BUCK2,mV,1085.5,1114.5,05,12,05,42,22,768432,Pass,1096.148359,
5,FN69193066LKTY25N,pmu sleep1,DMM PP1V1_SLEEP2_DISP_CONN,mV,1085.5,1114.5,05,12,05,42,22,920083,Pass,1096.237174,
5,FN69193066LKTY25N,pmu sleep1,DMM PP1V8_SLEEP2_BUCK3,mV,1783.5,1822.5,05,12,05,42,23,69666,Pass,1794.880738,
5,FN69193066LKTY25N,pmu sleep1,DMM PP1V8_SLEEP2_DISP_CONN,mV,1783.5,1822.5,05,12,05,42,23,222581,Pass,1794.905177,
5,FN69193066LKTY25N,pmu sleep1,DMM PP1V8_SLEEP2_STOCKHOLM_CONN,mV,1783.5,1822.5,05,12,05,42,23,366099,Pass,1794.898621,
5,FN69193066LKTY25N,pmu sleep1,DMM PPVAR_SLEEP1_BUCK4,mV,,,05,12,05,42,23,506436,Pass,625.901732,
5,FN69193066LKTY25N,pmu sleep1,CALC sleep1_var_sleep1_buck4_delta,mV,-15.5,15.5,05,12,05,42,23,509892,Pass,-5.098268,
5,FN69193066LKTY25N,pmu sleep1,DMM PPVAR_AWAKE_BUCK5,mV,-5,5,05,12,05,42,23,663747,Pass,0.129767,
5,FN69193066LKTY25N,pmu sleep1,DMM PPVAR_AWAKE_BUCK6,mV,-5,5,05,12,05,42,23,821734,Pass,0.108308,
5,FN69193066LKTY25N,pmu sleep1,DMM PPVAR_SLEEP1_BUCK7,mV,,,05,12,05,42,23,975134,Pass,609.107401,
5,FN69193066LKTY25N,pmu sleep1,CALC sleep1_var_sleep1_buck7_delta,mV,-19,19,05,12,05,42,23,977884,Pass,-3.892599,
5,FN69193066LKTY25N,pmu sleep1,DMM PP0V73_SLEEP1_BUCK8,mV,764,796,05,12,05,42,24,119395,Pass,777.363647,
5,FN69193066LKTY25N,pmu sleep1,DMM PP1V0_SLEEP2_BUCK9,mV,990.5,1009.5,05,12,05,42,24,269286,Pass,999.237768,
5,FN69193066LKTY25N,pmu sleep1,DMM PP2V2_SLEEP2_BUCK10,mV,2155.5,2244.5,05,12,05,42,24,405438,Pass,2194.499381,
5,FN69193066LKTY25N,pmu sleep1,DMM PP3V3_ALWAYS_BUBO,mV,3239,3461,05,12,05,42,24,557019,Pass,3294.224945,
5,FN69193066LKTY25N,pmu sleep1,DMM PP0V6_SLEEP2_LDO0,mV,,,05,12,05,42,24,701834,Pass,616.282321,
5,FN69193066LKTY25N,pmu sleep1,CALC sleep1_0v6_sleep2_ldo0_delta,mV,-7,7,05,12,05,42,24,704358,Pass,-2.467679,
5,FN69193066LKTY25N,pmu sleep1,DMM PP1V8_SLEEP2_LDO1,mV,1763,1837,05,12,05,42,24,848447,Pass,1802.19037,
5,FN69193066LKTY25N,pmu sleep1,DMM PP3V0_SLEEP2_LDO2,mV,2939,3061,05,12,05,42,24,996256,Pass,2998.077858,
5,FN69193066LKTY25N,pmu sleep1,DMM PP3V0_AWAKE_LDO4,mV,-5,5,05,12,05,42,25,134775,Pass,0.175665,
5,FN69193066LKTY25N,pmu sleep1,DMM PP3V0_SLEEP2_LDO5,mV,2939,3061,05,12,05,42,25,271055,Pass,2991.71002,
5,FN69193066LKTY25N,pmu sleep1,DMM PP1V8_SLEEP2_LDO6,mV,1763,1837,05,12,05,42,25,417545,Pass,1802.013933,
5,FN69193066LKTY25N,pmu sleep1,DMM PP3V0_AWAKE_LDO7,mV,-5,5,05,12,05,42,25,567708,Pass,0.154802,
5,FN69193066LKTY25N,pmu sleep1,DMM PP1V85_SLEEP2_BONN_AVDD_CONN,mV,1861,1939,05,12,05,42,25,715041,Pass,1897.687674,
5,FN69193066LKTY25N,pmu sleep1,DMM PP1V8_ALWAYS_LDO9,mV,1759,1841,05,12,05,42,25,861737,Pass,1804.43935,
5,FN69193066LKTY25N,pmu sleep1,DMM PP_VDD_MAIN_SLEEP2_AUXLDO,mV,3800,3900,05,12,05,42,26,14134,Pass,3849.83267,
5,FN69193066LKTY25N,pmu sleep1,DMM PPVAR_SLEEP2_LDO11,mV,608,622,05,12,05,42,26,154096,Pass,613.597612,
5,FN69193066LKTY25N,pmu sleep1,DMM PP0V6_SLEEP1_LDO12,mV,593,607,05,12,05,42,26,295166,Pass,597.604998,
5,FN69193066LKTY25N,pmu sleep1,DMM PP3V0_SLEEP2_LDO13,mV,2939,3061,05,12,05,42,26,439668,Pass,2989.700065,
5,FN69193066LKTY25N,pmu sleep1,DMM PPVAR_SLEEP2_LDO14,mV,613,627,05,12,05,42,26,586979,Pass,621.691079,
5,FN69193066LKTY25N,pmu sleep1,DMM PMU_VDD_RTC,mV,2449,2551,05,12,05,42,26,721786,Pass,2494.280719,
5,FN69193066LKTY25N,pmu sleep1,DELAY_250ms,ms,,,05,12,05,42,26,975440,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep1,SYSTEM_CURRENT 250|X1454,mA,9,15,05,12,05,42,27,161514,Pass,9.909493,
5,FN69193066LKTY25N,pmu sleep1,SYSTEM_CURRENT end,,,,05,12,05,42,27,395525,Pass,2019-05-12 05:42:27:161,
5,FN69193066LKTY25N,pmu sleep1,SYSTEM_CURRENT minimum,mA,,,05,12,05,42,27,399267,Pass,9.24847,
5,FN69193066LKTY25N,pmu sleep1,SYSTEM_CURRENT maximum,mA,,,05,12,05,42,27,403223,Pass,13.6013,
5,FN69193066LKTY25N,pmu sleep1,SYSTEM_CURRENT average,mA,,,05,12,05,42,27,405374,Pass,10.9014,
5,FN69193066LKTY25N,pmu sleep1,SYSTEM_CURRENT rms,mA,,,05,12,05,42,27,407549,Pass,11.0054,
5,FN69193066LKTY25N,pmu sleep1,DETECT_:-),,,,05,12,05,42,43,261038,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep1,DIAGS_thermalmonitor,,,,05,12,05,42,43,271742,Pass,--PASS--,
5,FN69193066LKTY25N,lynx qt1,DIAGS_sep 0,ms,,,05,12,05,42,44,4779,Pass,--PASS--,
5,FN69193066LKTY25N,lynx qt1,DIAGS_sep 1,ms,,,05,12,05,42,50,556587,Pass,--PASS--,
5,FN69193066LKTY25N,lynx qt1,DIAGS_sep 2,,,,05,12,05,42,50,609415,Pass,--PASS--,
5,FN69193066LKTY25N,lynx qt1,DIAGS_sep 3,ms,,,05,12,05,42,50,640418,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep2,DIAGS_sep 0,,,,05,12,05,42,50,657861,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep2,DIAGS_sep 1,,,,05,12,05,42,50,935523,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep2,DIAGS_sep 2,,,,05,12,05,42,50,963281,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep2,DIAGS_sep 3,,,,05,12,05,42,50,976258,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep2,DELAY_6000ms,ms,,,05,12,05,42,56,981761,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep2,DIAGS_tristar,,,,05,12,05,42,56,997005,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep2,DIAGS_wfi,,,,05,12,05,42,57,16593,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep2,CMD_ONLY,,,,05,12,05,42,57,19484,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep2,DETECT_Event quiesce: Timer,,,,05,12,05,42,58,340887,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep2,DELAY_100ms,ms,,,05,12,05,42,58,449701,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep2,SYSTEM_CURRENT start,,,,05,12,05,42,58,534968,Pass,2019-05-12 05:42:58:448,
5,FN69193066LKTY25N,pmu sleep2,DMM PP_VDD_MAIN,mV,3800,3900,05,12,05,42,58,690790,Pass,3849.829093,
5,FN69193066LKTY25N,pmu sleep2,DMM PPVDD_MAIN_SLEEP3_SW4,mV,-5,5,05,12,05,42,58,841402,Pass,0.179837,
5,FN69193066LKTY25N,pmu sleep2,DMM PP_VDD_MAIN_DISP_BOOST_SW,mV,3800,3900,05,12,05,42,58,990373,Pass,3849.808827,
5,FN69193066LKTY25N,pmu sleep2,DMM PP0V6_AWAKE_BUCK0,mV,-5,5,05,12,05,42,59,139204,Pass,0.176261,
5,FN69193066LKTY25N,pmu sleep2,DMM PP0V715_SLEEP2_BUCK1,mV,776.75,810.75,05,12,05,42,59,283717,Pass,789.040103,
5,FN69193066LKTY25N,pmu sleep2,DMM PP1V1_SLEEP2_BUCK2,mV,1085.5,1114.5,05,12,05,42,59,420724,Pass,1096.148955,
5,FN69193066LKTY25N,pmu sleep2,DMM PP1V1_SLEEP2_DISP_CONN,mV,1085.5,1114.5,05,12,05,42,59,569632,Pass,1096.242538,
5,FN69193066LKTY25N,pmu sleep2,DMM PP1V8_SLEEP2_BUCK3,mV,1783.5,1822.5,05,12,05,42,59,724862,Pass,1794.892064,
5,FN69193066LKTY25N,pmu sleep2,DMM PP1V8_SLEEP2_DISP_CONN,mV,1783.5,1822.5,05,12,05,42,59,870019,Pass,1794.896236,
5,FN69193066LKTY25N,pmu sleep2,DMM PP1V8_SLEEP2_STOCKHOLM_CONN,mV,1783.5,1822.5,05,12,05,43,00,27579,Pass,1794.893256,
5,FN69193066LKTY25N,pmu sleep2,DMM PPVAR_SLEEP1_BUCK4,mV,-5,5,05,12,05,43,00,191769,Pass,0.141688,
5,FN69193066LKTY25N,pmu sleep2,DMM PPVAR_AWAKE_BUCK5,mV,-5,5,05,12,05,43,00,341783,Pass,0.111289,
5,FN69193066LKTY25N,pmu sleep2,DMM PPVAR_AWAKE_BUCK6,mV,-5,5,05,12,05,43,00,496853,Pass,0.099963,
5,FN69193066LKTY25N,pmu sleep2,DMM PPVAR_SLEEP1_BUCK7,mV,-5,5,05,12,05,43,00,643131,Pass,0.107712,
5,FN69193066LKTY25N,pmu sleep2,DMM PP0V73_SLEEP1_BUCK8,mV,-5,5,05,12,05,43,00,777578,Pass,0.114865,
5,FN69193066LKTY25N,pmu sleep2,DMM PP1V0_SLEEP2_BUCK9,mV,990.5,1009.5,05,12,05,43,00,923318,Pass,999.225251,
5,FN69193066LKTY25N,pmu sleep2,DMM PP2V2_SLEEP2_BUCK10,mV,2155.5,2244.5,05,12,05,43,01,82085,Pass,2194.567929,
5,FN69193066LKTY25N,pmu sleep2,DMM PP3V3_ALWAYS_BUBO,mV,3239,3461,05,12,05,43,01,220197,Pass,3293.242618,
5,FN69193066LKTY25N,pmu sleep2,DMM PP0V6_SLEEP2_LDO0,mV,,,05,12,05,43,01,367761,Pass,616.260266,
5,FN69193066LKTY25N,pmu sleep2,CALC sleep2_0v6_sleep2_ldo0_delta,mV,-7,7,05,12,05,43,01,371201,Pass,-2.489734,
5,FN69193066LKTY25N,pmu sleep2,DMM PP1V8_SLEEP2_LDO1,mV,1763,1837,05,12,05,43,01,516545,Pass,1802.140896,
5,FN69193066LKTY25N,pmu sleep2,DMM PP3V0_SLEEP2_LDO2,mV,2939,3061,05,12,05,43,01,662988,Pass,2998.050439,
5,FN69193066LKTY25N,pmu sleep2,DMM PP3V0_AWAKE_LDO4,mV,-5,5,05,12,05,43,01,811870,Pass,0.170896,
5,FN69193066LKTY25N,pmu sleep2,DMM PP3V0_SLEEP2_LDO5,mV,2939,3061,05,12,05,43,01,973606,Pass,2991.638492,
5,FN69193066LKTY25N,pmu sleep2,DMM PP1V8_SLEEP2_LDO6,mV,1763,1837,05,12,05,43,02,123216,Pass,1802.027047,
5,FN69193066LKTY25N,pmu sleep2,DMM PP3V0_AWAKE_LDO7,mV,-5,5,05,12,05,43,02,278693,Pass,0.142881,
5,FN69193066LKTY25N,pmu sleep2,DMM PP1V85_SLEEP2_BONN_AVDD_CONN,mV,1861,1939,05,12,05,43,02,426954,Pass,1897.668004,
5,FN69193066LKTY25N,pmu sleep2,DMM PP1V8_ALWAYS_LDO9,mV,1759,1841,05,12,05,43,02,567229,Pass,1804.432197,
5,FN69193066LKTY25N,pmu sleep2,DMM PP_VDD_MAIN_SLEEP2_AUXLDO,mV,3800,3900,05,12,05,43,02,725877,Pass,3849.884528,
5,FN69193066LKTY25N,pmu sleep2,DMM PPVAR_SLEEP2_LDO11,mV,608,622,05,12,05,43,02,869353,Pass,613.567809,
5,FN69193066LKTY25N,pmu sleep2,DMM PP0V6_SLEEP1_LDO12,mV,-5,5,05,12,05,43,03,11427,Pass,0.140496,
5,FN69193066LKTY25N,pmu sleep2,DMM PP3V0_SLEEP2_LDO13,mV,2939,3061,05,12,05,43,03,159449,Pass,2989.659532,
5,FN69193066LKTY25N,pmu sleep2,DMM PPVAR_SLEEP2_LDO14,mV,613,627,05,12,05,43,03,297663,Pass,621.687502,
5,FN69193066LKTY25N,pmu sleep2,DMM PMU_VDD_RTC,mV,2449,2551,05,12,05,43,03,446469,Pass,2494.267009,
5,FN69193066LKTY25N,pmu sleep2,DELAY_250ms,ms,,,05,12,05,43,03,700232,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep2,SYSTEM_CURRENT 250|X1454,mA,7,12,05,12,05,43,03,879578,Pass,7.592826,
5,FN69193066LKTY25N,pmu sleep2,SYSTEM_CURRENT end,,,,05,12,05,43,04,103779,Pass,2019-05-12 05:43:03:877,
5,FN69193066LKTY25N,pmu sleep2,SYSTEM_CURRENT minimum,mA,,,05,12,05,43,04,107834,Pass,7.0678,
5,FN69193066LKTY25N,pmu sleep2,SYSTEM_CURRENT maximum,mA,,,05,12,05,43,04,111833,Pass,11.4093,
5,FN69193066LKTY25N,pmu sleep2,SYSTEM_CURRENT average,mA,,,05,12,05,43,04,113940,Pass,8.46276,
5,FN69193066LKTY25N,pmu sleep2,SYSTEM_CURRENT rms,mA,,,05,12,05,43,04,115899,Pass,8.59046,
5,FN69193066LKTY25N,pmu sleep2,DETECT_:-),,,,05,12,05,43,19,93298,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep2,DIAGS_thermalmonitor,,,,05,12,05,43,19,105425,Pass,--PASS--,
5,FN69193066LKTY25N,lynx qt2,DIAGS_sep 0,ms,,,05,12,05,43,19,839886,Pass,--PASS--,
5,FN69193066LKTY25N,lynx qt2,DIAGS_sep 1,ms,,,05,12,05,43,26,388172,Pass,--PASS--,
5,FN69193066LKTY25N,lynx qt2,DIAGS_sep 2,,,,05,12,05,43,26,437375,Pass,--PASS--,
5,FN69193066LKTY25N,lynx qt2,DIAGS_sep 3,ms,,,05,12,05,43,26,463823,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,DIAGS_sep 0,,,,05,12,05,43,26,476745,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,DIAGS_sep 1,,,,05,12,05,43,26,751975,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,DIAGS_sep 2,,,,05,12,05,43,26,781619,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,DIAGS_sep 3,,,,05,12,05,43,26,795656,Pass,--PASS--,
